id,date,tweets,processed_tweets,negative,neutral,positive
1.54269e+18,7/1/2022,bgmn jakarta pasca  yg sarat atribut green forest smart dllmantan ibu kota  meroket dgn tematik visioner futuristik amp capital city asean jakarta  ditinggal ortu lebih beruntung amp cerah nasibnya  ortunya repot konsolidasi design,bgmn jakarta pasca  yg sarat atribut green forest smart dllmantan  meroket dgn tematik visioner futuristik amp capital city asean jakarta  ditinggal ortu beruntung amp cerah nasibnya  ortunya repot konsolidasi design,0,1,0
1.54264e+18,6/30/2022,secara geografis provinsi sulawesi barat dekat dengan lokasi ikn karena itu sulbar berperan penting untuk mendukung pembangunan ibu kota negara ikn nusantara,geografis provinsi sulawesi barat lokasi sulbar berperan mendukung,0,1,0
1.54254e+18,6/30/2022,wakil gubernur kalimantan timur hadi mulyadi mengharapkan kunjungan kerja para pejabat pemerintah pusat ke ibu kota nusantara ikn dapat memberikan dampak yang positif bagi pembangunan ikn bisa cepat terealisasi,wakil gubernur hadi mulyadi mengharapkan kunjungan kerja pejabat pusat dampak positif cepat terealisasi,0,0,1
1.5425e+18,6/30/2022,kalimantan selatan sebagai wilayah penyangga ikn nusantara sedang menyiapkan sdm untuk dapat berpartisipasi dalam pemindahan ibu kota,selatan wilayah penyangga sdm berpartisipasi,0,0,1
1.54248e+18,6/30/2022,"pemkot london tertarik untuk berinvestasi dalam pembangunan ibu kota nusantara ikn di kab penajam paser utara kaltim

hal tsb disampaikan oleh lord mayor of the city of london atau setara dng duta besar utk distrik finansial london vincent keaveny","pemkot london tertarik berinvestasi dalam kab penajam paser utara kaltim

hal tsb lord mayor of the city of london setara dng duta utk distrik finansial london vincent keaveny",0,0,1
1.54248e+18,6/30/2022,pelaksanaan pembangunan apbd biro administrasi pembangunan setda prov kaltim sulis tianto mengikuti pelatihan dan sertifikasi tenaga ahli muda teknik jalan dengan tema kesiapan tenaga ahli muda teknik jalan kalimantan timur dalam ibu kota nusantara yang diselenggarakan oleh,pelaksanaan apbd biro administrasi setda prov kaltim sulis tianto mengikuti pelatihan sertifikasi tenaga ahli muda teknik jalan tema kesiapan tenaga ahli muda teknik jalan diselenggarakan,0,1,0
1.54247e+18,6/30/2022,foxconn berminat investasi di ibu kota nusantara khususnya pengembangan smart city melalui infrastruktur ebus dan jaringan internet of things,foxconn berminat investasi pengembangan smart city infrastruktur ebus jaringan internet of things,0,0,1
1.54246e+18,6/30/2022,pemerintah memastikan lokasi ibu kota negara atau ikn nusantara bebas dari banjir bahkan untuk jangka waktu  tahun,lokasi bebas banjir jangka ,0,0,1
1.54245e+18,6/30/2022,"kota jakarta mau dibawa ke mana apakah jakarta benarbenar ditinggalkan dan kini bisa mencari jati diri baru pascapencanangan ibu kota negara nusantara

mengawal perubahan kota jakarta
  juni","jakarta dibawa jakarta benarbenar ditinggalkan mencari jati pascapencanangan nusantara

mengawal perubahan jakarta
  juni",1,0,0
1.54244e+18,6/30/2022,tunggu saya balik dari ibu kota nusantara,tunggu,0,1,0
1.54242e+18,6/30/2022,"mendukung pembangunan ibu kota nusantara ikn
dalam kegiatan rapat koordinasi gugus tugas reforma agraria gtra di provinsi sulawesi barat hadi tjahjanto menegaskan bahwa kedua fokus kerja tersebut memiliki keselarasan","mendukung ikn
dalam kegiatan rapat koordinasi gugus tugas reforma agraria gtra provinsi sulawesi barat hadi tjahjanto fokus kerja memiliki keselarasan",0,0,1
1.54238e+18,6/30/2022,sederet dampak ekonomi pembangunan ibu kota baru nusantara  stay safe jokowi,sederet dampak ekonomi  stay safe,0,0,1
1.54237e+18,6/30/2022,"sederet dampak ekonomi pembangunan ibu kota baru nusantara
stay safe jokowi","sederet dampak ekonomi nusantara
stay safe",0,0,1
1.54237e+18,6/30/2022,pengelolaan limbah di ibu kota nusantara pakai teknologi mbbr apa itu via,pengelolaan limbah pakai teknologi mbbr via,0,1,0
1.54234e+18,6/30/2022,siap sambut ibu kota negara nusantara,sambut,0,0,1
1.54233e+18,6/30/2022,siap sambut ibu kota negara nusantara stay safe jokowi,sambut stay safe,0,0,1
1.54233e+18,6/30/2022,kementerian pekerjaan umum dan perumahan rakyat pupr menetapkan pemenang sayembara konsep perancangan kawasan dan bangunan gedung di ibu kota negara ikn nusantara setelah melalui serangkaian tahap penjurian selasa  juni,kementerian pekerjaan perumahan rakyat pupr menetapkan pemenang sayembara konsep perancangan bangunan gedung serangkaian tahap penjurian selasa  juni,0,1,0
1.54233e+18,6/30/2022,"sederet dampak ekonomi pembangunan ibu kota baru nusantara

stay safe jokowi","sederet dampak ekonomi nusantara

stay safe",0,0,1
1.54232e+18,6/30/2022,"ibu kota negara nusantara 
lembaga adat dan masyarakat kalimantan dilibatkan dalam membangun ikn nusantara sehingga tercipta suasana yang kondusif dan penuh keharmonisan dalam pembangunan ikn nusantara","
lembaga adat masyarakat dilibatkan membangun tercipta suasana kondusif penuh keharmonisan",0,0,1
1.54231e+18,6/30/2022,"kota jakarta mau dibawa ke mana apakah jakarta benarbenar ditinggalkan dan kini bisa mencari jati diri baru pascapencanangan ibu kota negara nusantara

baca astrid sri haryati di opini kompas","jakarta dibawa jakarta benarbenar ditinggalkan mencari jati pascapencanangan nusantara

baca astrid sri haryati opini kompas",1,0,0
1.54228e+18,6/29/2022,sejumlah ruas tol mendapat atensi dari menteri pupr basuki hadimuljono diantara yang sangat ditunggu masyarakat adalah tol akses ibu kota negara ikn nusantara di kalimantan timur kaltim,ruas tol atensi menteri pupr basuki hadimuljono ditunggu masyarakat tol akses kaltim,0,1,0
1.54223e+18,6/29/2022,bangun ibu kota nusantara pupr latih pekerja konstruksi lokal,bangun pupr latih pekerja konstruksi lokal,0,1,0
1.54217e+18,6/29/2022,"apa hubungan rans dan yg katanya ibu kota yg dinamai nusantara

politik","hubungan rans yg yg dinamai nusantara

politik",0,1,0
1.54214e+18,6/29/2022,pemerintah segera menuntaskan proyek ruas tol akses ibu kota negara ikn nusantara di kalimantan timur,menuntaskan proyek ruas tol akses,0,1,0
1.54212e+18,6/29/2022,sayembara rancang kawasan dan gedung ibu kota nusantara diumumkan hasilnya mencengangkan,sayembara rancang gedung diumumkan hasilnya mencengangkan,0,1,0
1.54212e+18,6/29/2022,ketua kpu hasyim asyari bicara terkait dampak adanya ibu kota nusantara ikn terhadap sistem pemilu ini juga akan diikuti bergantinya status jakarta sebagai ibu kota negara,ketua kpu hasyim asyari bicara terkait dampak sistem pemilu diikuti bergantinya status jakarta,0,1,0
1.5421e+18,6/29/2022,"kepala badan otorita ikn bambang susantono gubernur kalimantan timur isran noor dan para pemred berfoto bersama berjalan di titik nol ibu kota nusantara kabupaten penajam paser utara provinsi kalimantan timur rabu  juni 

foto laily rachev","badan bambang susantono gubernur isran noor pemred berfoto berjalan kabupaten penajam paser utara provinsi rabu  juni 

foto laily rachev",0,1,0
1.5421e+18,6/29/2022,momen presiden joko widodo dan ketua dpr puan maharani berbincang dengan para pemred saat berjalan kaki menuju titik nol ibu kota nusantara kabupaten penajam paser utara provinsi kalimantan timur rabu  juni,momen ketua dpr puan maharani berbincang pemred berjalan kaki kabupaten penajam paser utara provinsi rabu  juni,0,1,0
1.54207e+18,6/29/2022,pada selasa  juni  hi binus bersama dengan  menyelenggarakan webinar bertajuk mengkaji strategi pertahanan ibu kota nusantara dosen hi binus dr  menjadi salah satu pembicara webinar ini,selasa  juni  hi binus  menyelenggarakan webinar bertajuk mengkaji strategi pertahanan dosen hi binus dr  salah pembicara webinar,0,1,0
1.54205e+18,6/29/2022,investor hongkong tertarik berinvestasi di ibu kota negara nusantara,investor hongkong tertarik berinvestasi,0,0,1
1.54204e+18,6/29/2022,"sederet dampak ekonomi pembangunan ibu kota baru nusantara


doakan misi jokowi","sederet dampak ekonomi nusantara


doakan misi",0,0,1
1.54204e+18,6/29/2022,"presiden dipilih secara langsung oleh rakyat

ibu kota negara indonesia saat ini ialah ibukota nusantara pada tanggal  januari  pemerintah menetapkan ibu kota nusantara yang berada di pulau kalimantan yang menempati wilayah penajam paser utara untuk menggantikan","presiden dipilih langsung oleh rakyat

ibu indonesia saat ibukota nusantara tanggal  januari  menetapkan ibu nusantara yang pulau menempati wilayah penajam paser utara menggantikan",0,1,0
1.54202e+18,6/29/2022,masyarakat nusantara serukan timika jadi ibu kota calon provinsi papua tengah,masyarakat serukan timika calon provinsi papua tengah,0,1,0
1.54202e+18,6/29/2022,masyarakat nusantara kabupaten mimika menyerukan kepada pemerintah dan komisi dpr ri agar ibu kota calon provinsi papua tengah tetap di timika,masyarakat kabupaten mimika menyerukan komisi dpr ri calon provinsi papua timika,0,1,0
1.54202e+18,6/29/2022,"sederet dampak ekonomi pembangunan ibu kota baru nusantara

doakan misi jokowi","sederet dampak ekonomi nusantara

doakan misi",0,0,1
1.54198e+18,6/29/2022,otorita ibu kota nusantara oikn bersama pemerintah daerah dan kementerianlembaga terkait sedang menyiapkan beragam pelatihan kerja bagi masyarakat agar bisa turut serta dalam berbagai kegiatan pembangunan di ikn  doakan misi jokowi,oikn daerah kementerianlembaga terkait beragam pelatihan kerja masyarakat kegiatan  doakan misi,0,1,0
1.54198e+18,6/29/2022,pemerintah semakin mantap mewujudkan rencana pemindahan ibu kota negara dari dki jakarta ke nusantara di kalimantan timur  doakan misi jokowi,mantap mewujudkan rencana dki jakarta  doakan misi,0,1,0
1.54197e+18,6/29/2022,sederet dmpak ekonomi pembangunan ibu kota bru nusantara,sederet dmpak ekonomi bru,0,1,0
1.54197e+18,6/29/2022,sederet dampak ekonomi pembangunan ibu kota baru nusantara doakan misi jokowi,sederet dampak ekonomi doakan misi,0,1,0
1.54197e+18,6/29/2022,"balikpapan antara  otorita ibu kota nusantara oikn bersama pemerintah daerah dan kementerianlembaga terkait sedang menyiapkan beragam pelatihan kerja bagi masyarakat agar bisa turut serta dalam berbagai kegiatan pembangunan di ikn
doakan misi jokowi","balikpapan  oikn daerah kementerianlembaga terkait beragam pelatihan kerja masyarakat kegiatan ikn
doakan misi",0,1,0
1.54197e+18,6/29/2022,"gerakan pemuda ansor dukung pembangunan ikn nusantara
pemindahan ibu kota ke  nusantara merupakan langkah strategis dan diharapkan dapat meningkatkan kesejahteraan perekonomian masyarakat
 dukung  baru ikn nusantara","gerakan pemuda ansor dukung nusantara
pemindahan  langkah strategis diharapkan meningkatkan kesejahteraan perekonomian masyarakat
 dukung ",0,1,0
1.54194e+18,6/29/2022,investor hongkong tertarik untuk berinvestasi di ibu kota baru ikn nusantara kalimantan timur,investor hongkong tertarik berinvestasi,0,1,0
1.54194e+18,6/29/2022,pemerintah tinjau langsung tiga titik pembangunan ibu kota nusantara,tinjau langsung,0,1,0
1.54194e+18,6/29/2022,investor hong kong tertarik untuk berinvestasi di ibu kota baru ikn nusantara kalimantan timur,investor hong kong tertarik berinvestasi,0,0,1
1.54193e+18,6/28/2022,foxconn minat investasi smart city ibu kota nusantara ikn,foxconn minat investasi smart city,0,0,1
1.54193e+18,6/28/2022,pemerintah tinjau langsung tiga titik pembangunan  ibu kota nusantara ikn,tinjau langsung ,0,1,0
1.54192e+18,6/28/2022,pemerintah akan menyelesaikan kan proyek ruas tol akses ibu kota negara nusantara,menyelesaikan proyek ruas tol akses,0,0,1
1.54192e+18,6/28/2022,ruas tol untuk akses ibu kota nusantara akan segera di tuntaskan,ruas tol akses tuntaskan,0,0,1
1.54192e+18,6/28/2022,di ibu kota nusantara pemerintah tinjau langsung tiga titik pembangunan,tinjau langsung,0,1,0
1.54192e+18,6/28/2022,pemerintah tinjau langsung titik pembangunan ibu kota nusantara ikn,tinjau langsung,0,1,0
1.54192e+18,6/28/2022,pemerintah segera menuntaskan proyek tol akses ibu kota negara nusantara di kalimantan timur,menuntaskan proyek tol akses,0,1,0
1.54192e+18,6/28/2022,investor hongkong tertarik berinvestasi di ibu kota nusantara kalimantan timur,investor hongkong tertarik berinvestasi,0,0,1
1.54186e+18,6/28/2022,semangat dan optimis membangun ibu kota negara nusantara  minews,semangat optimis membangun  minews,0,0,1
1.54182e+18,6/28/2022,tak hanya masalah sertifikat tanah hadi juga menyatakan komitmennya untuk menyelesaikan masalah sengketa tanah di tanah air termasuk masalah pertanahan di ibu kota nusantara ikn hadi pun berharap target tersebut dapat direalisasikan dalam waktu dekat,sertifikat hadi komitmennya menyelesaikan sengketa air pertanahan hadi berharap target direalisasikan,0,1,0
1.54181e+18,6/28/2022,ibu kota negara yg nusantara itu,yg,0,0,1
1.54178e+18,6/28/2022,dalam persiapan pembangunan proyek ibu kota nusantara provinsi kalimantan timur waskita karya melalui anak perusahaannya pt waskita beton precast bersiap untuk memasok material beton precast pracetak sesuai kebutuhan,persiapan proyek provinsi waskita karya anak perusahaannya pt waskita beton precast memasok material beton precast pracetak sesuai kebutuhan,0,0,1
1.54177e+18,6/28/2022,pemkot bandar lampung berupaya mempertahankan status bebas pmk di wilayahnya selain percepatan vaksinasi satgas pmk juga memeriksa kendaraan pengangkut ternak yang akan masuk ke ibu kota provinsi itu,pemkot bandar lampung berupaya mempertahankan status bebas pmk wilayahnya percepatan vaksinasi satgas pmk memeriksa kendaraan pengangkut ternak masuk provinsi,0,1,0
1.54176e+18,6/28/2022,gak usah dipersoalkan nama jalan dijakarta karena ibu kota nantinya di kalimantan dan bukan lagi dijakarta jadi nama jalan pahlawan di buat di ikn kan sudah jelas ibukota nusantara hehehe,gak nama jalan dijakarta dijakarta nama jalan pahlawan ibukota hehehe,0,0,1
1.54175e+18,6/28/2022,keterlibatan para pengembang swasta dinantikan pemerintah guna menekan anggaran apbn dalam penyediaan perumahan yang akan digunakan untuk para aparatur sipil negara asn atau pun masyarakat di ibu kota negara nusantara,keterlibatan pengembang swasta dinantikan menekan anggaran apbn dalam penyediaan perumahan aparatur sipil asn masyarakat,0,1,0
1.54175e+18,6/28/2022,kepala bidang politik dalam negeri kesbangpol kalimantan timur firdaus kurniawan menyebutkan warga yang berada di wilayah ibu kota negara ikn nusantara tetap memiliki hak suara dalam pemilihan legislatif sesuai daerah asal mereka,bidang politik negeri kesbangpol firdaus kurniawan warga wilayah memiliki hak suara pemilihan legislatif sesuai daerah,0,1,0
1.54175e+18,6/28/2022,menteri investasi menyatakan bahwa foxconn minat knvestasi smart city ibu kota nusantara ikn,menteri investasi foxconn minat knvestasi smart city,0,0,1
1.54175e+18,6/28/2022,inggris dan hong kong lirik investasi di ibu kota nusantara,inggris hong kong lirik investasi,0,0,1
1.54173e+18,6/28/2022,ibu kota nusantara akan buat kereta gantung untuk kendaraan seharihari,kereta gantung kendaraan seharihari,0,1,0
1.5417e+18,6/28/2022,presiden  menjamin proyek ibu kota negara nusantara akan tetap berlanjut setelah  sudah ada uunya didukung oleh  persen di parlemen, menjamin proyek berlanjut  uunya didukung  persen parlemen,0,1,0
1.54169e+18,6/28/2022,"ibu kota nusantara ikn yang akan melintasi teluk balikpapan

hal tersebut diungkapkan menteri pupr basuki hadimuljono saat menerima kunjungan delegasi korsel yang dipimpin assistant minister for road ministry of land infrastructure and transport korea selatan lee yoonsang","melintasi teluk balikpapan

hal menteri pupr basuki hadimuljono menerima kunjungan delegasi korsel dipimpin assistant minister for road ministry of land infrastructure and transport korea selatan lee yoonsang",0,1,0
1.54168e+18,6/28/2022,"menteri bahlil lahadalia mengatakan hon hai precision industry co ltd foxconn berminat untuk investasi di ibu kota negara ikn nusantara khususnya membangun dan mengembangkan smart city

pak jokowi gas pol investasi","menteri bahlil lahadalia hon hai precision industry co ltd foxconn berminat investasi membangun mengembangkan smart city

pak gas pol investasi",0,1,0
1.54167e+18,6/28/2022,swasta usul bisa kelola aset negara di jakarta saat ibu kota pindah ke ikn nusantara,swasta usul kelola aset jakarta pindah,0,1,0
1.54167e+18,6/28/2022,proyek tol akses ibu kota nusantara dipercepat,proyek tol akses dipercepat,0,1,0
1.54167e+18,6/28/2022,mendapat perhatian khusus begini perkembangan jalur logistik di ibu kota nusantara,perhatian khusus perkembangan jalur logistik,0,1,0
1.54165e+18,6/28/2022,jakarta sbg ibu kota bukannya ibu kota udah pindah ke ikn nusantara,jakarta sbg udah pindah,0,1,0
1.54165e+18,6/28/2022,pemerintah presiden jokowi melalui menteri investasi menerangkan jika foxconn sangat berminat investaso smart city di ibu kota nusantara,menteri investasi menerangkan foxconn berminat investaso smart city,0,0,1
1.54165e+18,6/28/2022,mengganti namanama jalan di ibu kota negara semakin menambah keharusan ibu kota negara dipindahkan  kami ingin ibu kota negara yang tidak hanya dimiliki oleh suku tertentu tapi ibu kota negara yg mencerminkan keragaman nusantara,mengganti namanama jalan menambah keharusan dipindahkan  dimiliki suku yg mencerminkan keragaman,0,1,0
1.54163e+18,6/28/2022,pembangunan ibu kota negara ikn nusantara dipastikan akan dimulai tahun ini g tingkatkan ekonomi,g tingkatkan ekonomi,0,1,0
1.54161e+18,6/28/2022,sepakupenajam paser utara kota nusantara,sepakupenajam paser utara,0,1,0
1.5416e+18,6/28/2022,"gas pol investaai

fotconn minat investasi smart city ibu kota nusantara ikn","gas pol investaai

fotconn minat investasi smart city",0,1,0
1.54159e+18,6/28/2022,"presiden joko widodo memastikan bahwa pemindahan ibu kota negara republik indonesia dari jakarta ke ibu kota nusantara ikn akan tetap dilakukan sesuai rencana yang ditetapkan oleh pemerintah dan undangundang

ikn percepat kemajuan","republik jakarta sesuai rencana ditetapkan undangundang

ikn percepat kemajuan",0,1,0
1.54158e+18,6/28/2022,alhmdulillah bisa mampir ke  ibu kota nusantara baru,alhmdulillah mampir ,0,1,0
1.54158e+18,6/28/2022,london merapat ke proyek ibu kota nusantara mau investasi berapa,london merapat proyek investasi,0,0,1
1.54156e+18,6/27/2022,hutama karya siap garap jalan tol di ibu kota nusantara,hutama karya garap jalan tol,0,1,0
1.54156e+18,6/27/2022,foxconn berminat menanamkan dana di ibu kota baru ikn nusantara,foxconn berminat menanamkan dana,0,0,1
1.54156e+18,6/27/2022,kepemimpinan presiden joko widodo memiliki program besar berkeadilan yakni ibu kota nusantara ikn di kalimantan timur,kepemimpinan memiliki program berkeadilan,0,1,0
1.54151e+18,6/27/2022,otorita ibu kota nusantara siapkan beragam pelatihan kerja masyarakat agar bisa turut serta dalam pembangunan ikn,siapkan beragam pelatihan kerja masyarakat,0,1,0
1.5415e+18,6/27/2022,hong kong lirik investasi di ibu kota nusantara,hong kong lirik investasi,0,0,1
1.54147e+18,6/27/2022,"presiden  gas pol investasi 

foxconn berminat investasi smart city di ibu kota nusantara wuih keren ini 

foxconn sendiri sudah memiliki kota tersendiri yaitu foxconn city"," gas pol investasi 

foxconn berminat investasi smart city wuih keren 

foxconn memiliki tersendiri foxconn city",0,1,0
1.54147e+18,6/27/2022,otorita ibu kota nusantara oikn bersama pemerintah daerah dan kementerianlembaga terkait sedang menyiapkan beragam pelatihan kerja bagi masyarakat agar bisa turut serta dalam berbagai kegiatan pembangunan di ikn,oikn daerah kementerianlembaga terkait beragam pelatihan kerja masyarakat kegiatan,0,1,0
1.54144e+18,6/27/2022,"weisss keren
jln ibu kota nusantara ternyata sdh selesai","weisss keren
jln sdh selesai",0,0,1
1.54143e+18,6/27/2022,foxconn technology group berminat untuk investasi di ibu kota baru nusantara perusahaan asal taiwan itu mempertimbangkan untuk membangun sistem bus listrik dan jaringan internet di ikn nusantara,foxconn technology group berminat investasi perusahaan taiwan mempertimbangkan membangun sistem bus listrik jaringan internet di ikn nusantara,0,0,1
1.54141e+18,6/27/2022,kunjungan kerja oleh the lord mayor of the city of london vincent keaveny ke kantor sekretariat negara pada senin  juni  kunjungan tersebut membahas investasi proyek pembangunan ibu kota negara nusantara ikn di kabupaten penajam paser utara kalimantan timur,kunjungan kerja the lord mayor of the city of london vincent keaveny kantor sekretariat senin  juni  kunjungan membahas investasi proyek kabupaten penajam paser utara,0,0,1
1.5414e+18,6/27/2022,hon hai precision industry co ltd foxconn berminat utk investasi di ikn nusantara khususnya pengembangan smart city di ibu kota baru foxconn mengungkapkan minatnya pada pengembangan smart city melalui infrastruktur bus listrikampjaringan iot internet of things,hon hai precision industry co ltd foxconn berminat utk investasi pengembangan smart city foxconn minatnya pengembangan smart city infrastruktur bus listrikampjaringan iot internet of things,0,0,1
1.5414e+18,6/27/2022,"jika umur panjang dan punya uang banyak pingin beli tanah di ikn
sambil mimpi membayangkan ibu kota nusantara yang indah sejuk dan asri masyarakatnya damai penuh warnawarni kehidupan bermasyarakat goronggorong guyub rukun","umur uang pingin beli ikn
sambil mimpi membayangkan indah sejuk asri masyarakatnya damai penuh warnawarni kehidupan bermasyarakat goronggorong guyub rukun",0,0,1
1.5414e+18,6/27/2022,"menteri investasikepala badan koordinasi penanaman modal bkpm bahlil lahadalia mengatakan hon hai precision industry co ltd foxconn berminat untuk investasi di ibu kota negara ikn nusantara khususnya pengembangan smart city di ibu kota baru

jokowi gaspoll investasi","menteri investasikepala badan koordinasi penanaman modal bkpm bahlil lahadalia hon hai precision industry co ltd foxconn berminat investasi pengembangan smart city baru

jokowi gaspoll investasi",0,0,1
1.5414e+18,6/27/2022,menteri investasikepala badan koordinasi penanaman modal bkpm bahlil lahadalia mengutarakan niat perusahaan asal taiwan foxconn yang berminat untuk investasi di ibu kota negara atau ikn nusantara,menteri investasikepala badan koordinasi penanaman modal bkpm bahlil lahadalia mengutarakan niat perusahaan taiwan foxconn yang berminat investasi,0,0,1
1.5414e+18,6/27/2022,foxconn minat investasi di proyek ibu kota nusantara,foxconn minat investasi proyek,0,0,1
1.5414e+18,6/27/2022,perencanaan infrastruktur kawasan ibu kota nusantara kikn merupakan bagian dari perencanaan infrastruktur menyeluruh dari wilayah ikn,perencanaan infrastruktur kikn perencanaan infrastruktur wilayah,0,1,0
1.54139e+18,6/27/2022,dalam kunjungannya ketum airlangga menanam pohon beringin di titik nol ibu kota negara ikn bersama rombongan hal ini menjadi tanda bahwa partai golkar mendukung total atas pembangunan ibu kota nusantara,kunjungannya ketum airlangga menanam pohon beringin rombongan tanda partai golkar mendukung total,0,1,0
1.54139e+18,6/27/2022,ibu kota negara nusantara akan berdampak positif bagi perekonomian di indonesia,berdampak positif perekonomian,0,0,1
1.54139e+18,6/27/2022,mendukung masa prakonstruksi ibu kota nusantara ikn di kalimantan timur pt pln persero  telah merencanakan secara matang pembangunan infrastruktur kelistrikan di sana,mendukung prakonstruksi pt pln persero  merencanakan matang infrastruktur kelistrikan,0,1,0
1.54139e+18,6/27/2022,foxcon minat investasi smart city ibu kota nusantara,foxcon minat investasi smart city,0,1,0
1.54137e+18,6/27/2022,kementerian pupr bersama pemerintah korea selatan korsel bakal mempercepat kajian jalan tol akses ibu kota nusantara ikn yang akan melintasi teluk balikpapan,kementerian pupr korea selatan korsel mempercepat kajian jalan tol akses ibu nusantara ikn melintasi teluk balikpapan,0,1,0
1.54137e+18,6/27/2022,perusahaan listrik negara   menempatkan satu stasiun pengisian listrik umum splu di kawasan titik nol ibu kota nusantara ikn,perusahaan listrik   menempatkan stasiun pengisian listrik splu,0,1,0
1.54137e+18,6/27/2022,perusahaan raksasa asal taiwan hon hai precision industry co ltd foxconn kepincut berinvestasi membangun smart city di ibu kota nusantara,perusahaan raksasa taiwan hon hai precision industry co ltd foxconn kepincut berinvestasi membangun smart city,0,0,1
1.54136e+18,6/27/2022,foxconn berminat untuk investasi di ibu kota negara ikn nusantara khususnya pengembangan smart city di ibu kota baru,foxconn berminat investasi pengembangan smart city,0,0,1
1.54135e+18,6/27/2022,duta besar untuk distrik finansial london pelajari peluang investasi di ibu kota negara nusantara,duta distrik finansial london pelajari peluang investasi,0,0,1
1.54135e+18,6/27/2022,menteri investasi bahlil lahadalia mengatakan hon hai precision industry co ltd foxconn berminat untuk investasi di ibu kota negara ikn nusantara khususnya membangun dan mengembangkan smart city,menteri investasi bahlil lahadalia hon hai precision industry co ltd foxconn berminat investasi membangun mengembangkan smart city,0,0,1
1.54133e+18,6/27/2022,dalam rangka mendukung penyiapan ibu kota nusantara ikn bpsilhk samboja melakukan koordinasi dan pengumpulan data ke badan penanggulangan bencana daerah bpbd penajam paser utara dan balikpapan pada  sd  juni,rangka mendukung penyiapan bpsilhk samboja koordinasi pengumpulan data badan penanggulangan bencana daerah bpbd penajam paser utara balikpapan  sd  juni,0,1,0
1.54131e+18,6/27/2022,tak usah pada ribut soal ganti nama jalan raya di dki jakarta pemerintah pusat maupun daerah sering ganti nama jalan dan obyek vital negara yang punya dampak ganti alamat rumah baru kebijakan pindah ibu kota negara nusantara juga merubah seluruh administrasi kenegaraan,ribut ganti nama jalan raya dki jakarta pusat daerah ganti nama jalan obyek vital dampak ganti alamat rumah kebijakan pindah merubah administrasi kenegaraan,0,1,0
1.54131e+18,6/27/2022,"foxconn minat investasi smart city ibu kota nusantara ikn

foxconn mengungkapkan minatnya pada pengembangan smart city melalui infrastruktur bus listrik ebus dan jaringan iot internet of things



 gas pol investasi","foxconn minat investasi smart city ikn

foxconn minatnya pengembangan smart city infrastruktur bus listrik ebus jaringan iot internet of things



 gas pol investasi",0,0,1
1.5413e+18,6/27/2022,ganti ibu kota negara nusantara juga berdampak administrasi kenegaraan menyeluruh total seluruh kegiatan administrasi kenegaraan dan pemerintahan,ganti berdampak administrasi kenegaraan total kegiatan administrasi kenegaraan pemerintahan,0,1,0
1.5413e+18,6/27/2022,kabupaten mahakam ulu merupakan kabupaten termuda propinsi kalimantan timur dan menjadi tetangga ibu kota nusantara ikn,kabupaten mahakam ulu kabupaten termuda propinsi tetangga,0,1,0
1.5413e+18,6/27/2022,"saat kunkernya ke kalimantan timur jokowi mengatakan masih ada sejumlah pihak yang meragukan keberlanjutan pemindahan ibu kota negara ikn ke ikn nusantara 

ikn percepat kemajuan","kunkernya meragukan keberlanjutan 

ikn percepat kemajuan",1,0,0
1.5413e+18,6/27/2022,"bibitbibit pohon yang disemai di lokasi itu nantinya akan ditanam di segenap penjuru dan ruangruang ibu kota negara ikn nusantara di sepaku

ikn percepat kemajuan","bibitbibit pohon disemai lokasi ditanam segenap penjuru ruangruang sepaku

ikn percepat kemajuan",0,1,0
1.54129e+18,6/27/2022,presiden jokowi optimistis bahwa pembangunan infrastruktur di ibu kota nusantara ikn dapat berjalan dengan lancar dan sesuai dengan lini masa yang telah direncanakan,optimistis infrastruktur berjalan lancar sesuai lini direncanakan,0,0,1
1.54128e+18,6/27/2022,rencana pemindahan ibu kota indonesia ke ibu kota negara nusantara di kalimantan timur bakal membuka peluang baru bagi para investor asal hong kong,rencana membuka peluang investor asal hong kong,0,0,1
1.54127e+18,6/27/2022,pembangunan dasar ibu kota negara nusantara telah dimulai,dasar,0,1,0
1.54125e+18,6/27/2022,"menteri investasi foconn minta investasi smart city ibu kota nusantara 
 gas pol investasi","menteri investasi foconn investasi smart city 
 gas pol investasi",0,0,1
1.54125e+18,6/27/2022,"penetapan nusantara sebagai ibu kota negara baru akan membawa kemajuan dan kesejahteraan bangsa

ikn percepat kemajuan","penetapan membawa kemajuan kesejahteraan bangsa

ikn percepat kemajuan",0,0,1
1.54123e+18,6/27/2022,"foxconn berminat untuk investasi di ibu kota negara ikn nusantara khususnya pengembangan smart city di ibu kota baru
foxconn mengungkapkan minatnya pada pengembangan smart city melalui infrastruktur bus listrik ebus dan jaringan iot internet of things","foxconn berminat investasi pengembangan smart city baru
foxconn minatnya pengembangan smart city infrastruktur bus listrik ebus jaringan iot internet of things",0,0,1
1.54123e+18,6/27/2022,ibu kota negara nusantara merupakan suatu langkah maju pemerataan pembangunan tidak hanya secara fisik namun juga membangun sdm untuk menciptakan kesejahteraan masyarakat,langkah maju pemerataan fisik membangun sdm menciptakan kesejahteraan masyarakat,0,0,1
1.54123e+18,6/27/2022,pembangunan dasar ibu kota negara ikn nusantara telah dimulai,dasar,0,1,0
